company_name,link_company,equity_funding_total,num_articles,last_equity_funding_total,num_investments_funding_rounds,founded_on,ipqwery_num_trademark_registered,ipqwery_num_patent_granted,num_investors,operating_status,num_lead_investors,num_employees_enum,funding_total,num_funding_rounds,last_funding_type,last_funding_at,last_funding_total,num_founders,linkedin,facebook,twitter,founders,categories
Pointhound,https://www.crunchbase.com/organization/pointhound,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,3.0,https://www.linkedin.com/company/pointhound/,,,"Jake Malone, Jay Reno, Jay Reno","Artificial Intelligence (AI), Data and Analytics, Financial Services, Lending and Investments, Payments, Science and Engineering, Software"
Cardinal,https://www.crunchbase.com/organization/cardinal-8801,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-04-05,500000.0,2.0,https://www.linkedin.com/company/cardinalappio,,https://twitter.com/cardinalappio,"Mor Sela, Nadav (Wiz) Weizmann",Software
Leaping AI,https://www.crunchbase.com/organization/leaping-ai,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2025-01-01,500000.0,3.0,https://www.linkedin.com/company/leaping-ai/,,https://x.com/leaping_ai,"Arkadiy Telegin, Kevin Wu, Shraey Bhatia","Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software"
Decoda Health,https://www.crunchbase.com/organization/decoda-health,500000.0,,500000.0,,2023-01-01,,,3,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,2.0,https://www.linkedin.com/company/decoda-health/about/,,,"Daniyal Afzal, Kevin Cheng","Artificial Intelligence (AI), Data and Analytics, Financial Services, Health Care, Science and Engineering, Software"
Precip,https://www.crunchbase.com/organization/precip,2500000.0,,2000000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,2500000.0,2,seed,2024-05-01,2000000.0,3.0,https://www.linkedin.com/company/precipitation-inc,,,"Jesse Vollmar, Michael Asher, Sam Pierce Lolla","Agriculture and Farming, Data and Analytics, Design, Information Technology, Other, Software"
Pierre,https://www.crunchbase.com/organization/pierre-7a20,500000.0,1.0,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-04-05,500000.0,2.0,,,,"Ian Ownbey, Jacob Thornton","Information Technology, Software"
Quill AI,https://www.crunchbase.com/organization/quill-ai,500000.0,2.0,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,2.0,https://www.linkedin.com/company/quill-ai ,,https://x.com/YourDailyQuill,"Gabriel Banks, Kartik Donepudi","Financial Services, Software"
AltiusHub,https://www.crunchbase.com/organization/altiushub,188000000.0,1.0,188000000.0,,2023-01-01,,,2,active,1.0,c_00011_00050,188000000.0,2,seed,2024-09-18,188000000.0,2.0,https://www.linkedin.com/company/altiushub,,,"Abiram Vijayakumar, Siddharth Reddy","Biotechnology, Health Care, Science and Engineering, Software"
Dataleap,https://www.crunchbase.com/organization/dataleap-1533,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-09-25,500000.0,2.0,https://www.linkedin.com/company/dataleap-inc/,,https://x.com/dataleapHQ,"Jan Damm, Jan Ruettinger","Artificial Intelligence (AI), Data and Analytics, Design, Science and Engineering, Software"
Centralize,https://www.crunchbase.com/organization/centralize-3890,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,2.0,https://www.linkedin.com/company/usecentralize/,,https://x.com/UseCentralize_,"Rachit Kataria, William Wang","Artificial Intelligence (AI), Data and Analytics, Information Technology, Sales and Marketing, Science and Engineering, Software"
Buster,https://www.crunchbase.com/organization/buster-3f14,500000.0,,500000.0,,2023-01-01,,,3,active,1.0,c_00001_00010,500000.0,2,pre_seed,2024-04-03,500000.0,2.0,https://www.linkedin.com/company/usebuster,,https://twitter.com/usebuster,"Blake Rouse, Dallin Bentley","Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Science and Engineering, Software"
Alguna,https://www.crunchbase.com/organization/alguna,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,2.0,https://www.linkedin.com/company/algunahq/,,https://twitter.com/AlgunaHQ,"Aleks Đekić, Jamie MacLeod","Other, Payments, Software"
Constructable,https://www.crunchbase.com/organization/constructable,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,3.0,https://www.linkedin.com/company/constructableapp,,,"Emma Nazim, John Yoder, Molly Abbott","Artificial Intelligence (AI), Data and Analytics, Real Estate, Science and Engineering, Software"
DraftAid,https://www.crunchbase.com/organization/draftaid,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-02-27,500000.0,3.0,https://www.linkedin.com/company/draftaid,,,"Abdullah Elqabbany, Mohammed Al-arnawoot, Tahsin Rahman","Design, Software"
RadMate AI,https://www.crunchbase.com/organization/radmate-ai,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,2.0,https://www.linkedin.com/company/radmate-ai,,https://twitter.com/radmate_ai,"Adam Skrocki, Mohamed Khalifa","Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software"
Second,https://www.crunchbase.com/organization/second-65ed,1900000.0,,1900000.0,,2023-01-01,1.0,0.0,1,active,1.0,c_00001_00010,1900000.0,1,pre_seed,2023-04-05,1900000.0,1.0,https://www.linkedin.com/company/secondhq,,https://twitter.com/SecondDevHQ,Eric Rowell,"Apps, Software"
Twine,https://www.crunchbase.com/organization/twine-e85f,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-08-15,500000.0,3.0,https://www.linkedin.com/company/twinelabs/,https://www.facebook.com/profile.php?id=100095014730522&sk=friends_likes,https://www.twitter.com/useTwine,"Anand Valavalkar, Divyesh Khatri, Omar Imtiaz","Artificial Intelligence (AI), Data and Analytics, Other, Professional Services, Sales and Marketing, Science and Engineering, Software"
Aqua Voice,https://www.crunchbase.com/organization/aqua-voice,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-02-27,500000.0,2.0,https://www.linkedin.com/company/aqua-voice,,https://twitter.com/aquavoice_,"Finn Brown, Jack McIntire","Information Technology, Internet Services"
Titan AI,https://www.crunchbase.com/organization/titan-ai,500000.0,2.0,500000.0,,2023-01-01,,,8,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-12-06,500000.0,3.0,https://www.linkedin.com/company/titanai,,,"Fabien-Pierre Nicolas, TJ Murphy, Victor Ceitelis","Apps, Artificial Intelligence (AI), Gaming, Mobile, Software"
Remy Security,https://www.crunchbase.com/organization/remy-security,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,2.0,https://www.linkedin.com/company/remysec,https://www.facebook.com/profile.php?id=100093885918385,https://twitter.com/remysec,"Kevin Kim, Sten Sjöberg","Artificial Intelligence (AI), Data and Analytics, Information Technology, Privacy and Security, Science and Engineering, Software"
SciPhi,https://www.crunchbase.com/organization/sciphi,500000.0,,500000.0,,2023-01-01,,,3,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,1.0,https://www.linkedin.com/company/sciphi-ai,,,Owen Colegrove,Information Technology
Shepherd_1,https://www.crunchbase.com/organization/shepherd-4ae3,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-02-27,500000.0,3.0,https://www.linkedin.com/company/shepherd-learn/about,,https://twitter.com/ShepherdLearn,"Kehinde Williams, Marcella Imoisili, Moyo Orekoya","Artificial Intelligence (AI), Data and Analytics, Education, Science and Engineering, Software"
emojis.com,https://www.crunchbase.com/organization/emojis,500000.0,,500000.0,,2023-01-01,,,3,active,1.0,c_00001_00010,500000.0,1,pre_seed,2025-03-12,500000.0,2.0,https://www.linkedin.com/company/851-inc/,,https://x.com/emojisdotcom,"Alexandru Turcanu, Dylan Player","Artificial Intelligence (AI), Data and Analytics, Design, Science and Engineering, Software"
Leafpress,https://www.crunchbase.com/organization/leafpress,500000.0,,500000.0,,2023-01-01,,,7,active,2.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,2.0,https://www.linkedin.com/company/getleafpress/,,https://twitter.com/getleafpress,"Devishi Jha, Jianna Liu","Data and Analytics, Hardware, Information Technology, Software"
Surface Labs,https://www.crunchbase.com/organization/surface-labs-cb05,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,2.0,https://www.linkedin.com/company/surface-labs/,,https://twitter.com/surfacelabs_ai,"Arjun Sahai, Saharsh Agrawal","Information Technology, Sales and Marketing, Software"
Spark,https://www.crunchbase.com/organization/spark-ff99,500000.0,1.0,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,2.0,https://www.linkedin.com/company/sparkhqai/,,,"Julia Wu, Tae Hoon Kim","Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software"
CoCrafter,https://www.crunchbase.com/organization/cocrafter,1800000.0,,1800000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,1800000.0,1,pre_seed,2024-03-01,1800000.0,3.0,https://www.linkedin.com/company/cocrafter/,,,"Annabell V., Johannes Lutz, Philipp Rollwage",Real Estate
Diffusion Studio,https://www.crunchbase.com/organization/diffusion-studio,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-12-04,500000.0,2.0,https://www.linkedin.com/company/diffusionstudio/,,https://x.com/diffusionhq,"Konstantin Paulus, Matthias Ruiz Hamacher","Artificial Intelligence (AI), Data and Analytics, Media and Entertainment, Science and Engineering, Software, Video"
Infinity,https://www.crunchbase.com/organization/infinity-eda4,1900000.0,,1900000.0,,2023-01-01,,,3,active,1.0,c_00001_00010,1900000.0,1,pre_seed,2024-04-03,1900000.0,2.0,https://www.linkedin.com/company/infinityinvest/,,https://twitter.com/Infinityapp_in,"Sidharth Choraria, Sourav Choraria","Financial Services, Payments"
Baseline AI,https://www.crunchbase.com/organization/baseline-ai,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-09-25,500000.0,2.0,https://www.linkedin.com/company/baseline-trials/,,,"Nabil Baugher, Zoe Sheill","Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software"
Superagent,https://www.crunchbase.com/organization/superagent-23ef,500000.0,2.0,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-02-27,500000.0,2.0,https://www.linkedin.com/company/superagent-sh,,https://twitter.com/superagent_ai,"Alan Zabihi, Ismail Pelaseyed",Software
Odo,https://www.crunchbase.com/organization/odo-b219,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-09-25,500000.0,2.0,https://www.linkedin.com/company/odolabs/,,,"Andrew Wagner, Yooni Ahn","Artificial Intelligence (AI), Other, Software"
Serra Technologies,https://www.crunchbase.com/organization/serra-technologies,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,2.0,https://www.linkedin.com/company/serraio/,,https://x.com/serratechnology,"Alan Wang, Albert Stanley","Data and Analytics, Design, Hardware, Information Technology, Internet Services, Software"
Meru_1,https://www.crunchbase.com/organization/meru-d40f,2700000.0,1.0,2700000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,2700000.0,1,pre_seed,2023-05-01,2700000.0,2.0,,,,"Rohan Arora, Venkat Krishnan","Apps, Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software"
Poka Labs,https://www.crunchbase.com/organization/poka-labs,500000.0,,500000.0,,2023-01-01,,,3,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-09-25,500000.0,2.0,https://www.linkedin.com/company/pokalabs,,,"Andrew Bass, Malay Shah","Artificial Intelligence (AI), Data and Analytics, Information Technology, Manufacturing, Science and Engineering, Software"
Baselit,https://www.crunchbase.com/organization/baselit,500000.0,1.0,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-04-05,500000.0,3.0,https://www.linkedin.com/company/baselit,,,"Ankit Goyal, Sahil Singla, Shubham Rana","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
Azalea Robotics Corporation,https://www.crunchbase.com/organization/azalea-robotics-corporation,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-09-25,500000.0,2.0,https://www.linkedin.com/company/azalea-robotics/,,,"David Millard, John B. Stroud","Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software, Transportation"
mdhub,https://www.crunchbase.com/organization/mdhub,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-09-25,500000.0,2.0,https://www.linkedin.com/company/mdhub-ai,https://www.facebook.com/profile.php?id=61550261195082,https://x.com/mdhub_ai,"Dominik Middelmann, Efrén A. Lamolda","Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software"
Health Harbor,https://www.crunchbase.com/organization/health-harbor,500000.0,10.0,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,3.0,https://www.linkedin.com/company/health-harbor,https://www.facebook.com/profile.php?id=100095138463726,https://twitter.com/healthharbor_us,"Alan Liu, Gloria Wu, Nathan Amin","Health Care, Information Technology, Software"
Glide,https://www.crunchbase.com/organization/glide-989f,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,2.0,https://www.linkedin.com/company/paywithglide/,,,"Qinyu Tong, Tushar Soni","Other, Software"
Relari,https://www.crunchbase.com/organization/relari,500000.0,1.0,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,2.0,https://www.linkedin.com/company/relari,,,"Pasquale Antonante, Yi Zhang",Software
Bilanc,https://www.crunchbase.com/organization/bilanc-8069,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-02-27,500000.0,1.0,https://www.linkedin.com/company/bilanc,,https://twitter.com/BilancFinance,Samuel Akinwunmi,Software
Carma,https://www.crunchbase.com/organization/carma-aa85,500000.0,2.0,500000.0,,2023-01-01,,,1,active,1.0,c_00011_00050,500000.0,1,pre_seed,2024-02-27,500000.0,2.0,https://www.linkedin.com/company/carma-com,,,"Brandt Lawson, Muhammad Alasgarli",Transportation
Vaero,https://www.crunchbase.com/organization/vaero,1200000.0,,1200000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,1200000.0,1,seed,2023-04-05,1200000.0,2.0,https://www.linkedin.com/company/vaerohq,,,"Bryant Lee, Earl Hathaway","Other, Professional Services, Software"
Simbie Health,https://www.crunchbase.com/organization/simbie-health,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,3.0,https://www.linkedin.com/company/simbie-health,,https://x.com/simbiehealth,"Natalia Neha Khosla, Natalia Perina, Rachel O Driscoll","Education, Health Care"
InQuery,https://www.crunchbase.com/organization/inquery-d6d6,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,2.0,https://www.linkedin.com/company/inquery-data/?viewAsMember=true,,https://twitter.com/inquery_data,"Erick Enriquez, Khalil Miri","Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software"
Hatchet,https://www.crunchbase.com/organization/hatchet-0f2d,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-02-27,500000.0,2.0,https://www.linkedin.com/company/hatchet-run,,https://twitter.com/hatchet_dev,"Alexander Belanger, Gabriel Ruttner","Information Technology, Internet Services"
Watto AI,https://www.crunchbase.com/organization/watto-ai,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,3.0,https://www.linkedin.com/company/watto-ai,,https://twitter.com/Watto_AI,"Ishita Bhandari, Rishabh Panwar, Suryansh Soni","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
Exploding Gradients,https://www.crunchbase.com/organization/ragas,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,2.0,https://www.linkedin.com/company/ragas/,,https://twitter.com/ragas_io,"Jithin James, Shahul ES","Science and Engineering, Software"
xPay,https://www.crunchbase.com/organization/xpay-ee5c,500000.0,1.0,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-02-27,500000.0,2.0,https://www.linkedin.com/company/xpay-checkout/?viewAsMember=true,,https://twitter.com/theaniketg,"Aniket Gupta, Rakshit Bansal","Financial Services, Information Technology"
GovernGPT,https://www.crunchbase.com/organization/governgpt,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,2.0,https://www.linkedin.com/company/governgpt-ai,,,"Mamal Amini, Oliver Walerys",Financial Services
Mica AI,https://www.crunchbase.com/organization/mica-ai,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-09-25,500000.0,3.0,https://www.linkedin.com/company/mica-ai/about/,,https://x.com/Mica_AI_Inc,"Achyuta Iyengar, Bharadwaj Swaminathan, Jai Yarlagadda","Artificial Intelligence (AI), Data and Analytics, Sales and Marketing, Science and Engineering, Software"
Aglide,https://www.crunchbase.com/organization/aglide,500000.0,1.0,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-08-25,500000.0,2.0,https://www.linkedin.com/company/aglide/,,https://x.com/useaglide,"Oliver Colebourne, Patrick D. McGuckian","Information Technology, Other, Privacy and Security, Software"
Palomma,https://www.crunchbase.com/organization/palomma,500000.0,,500000.0,,2023-01-01,,,7,active,1.0,c_00001_00010,500000.0,1,seed,2023-04-05,500000.0,3.0,https://www.linkedin.com/company/palomma,,,"Cipriano Echavarria, Felipe Monsalve, Nicolás Gómez del Campo","Apps, Financial Services, Mobile, Payments, Software"
Veles,https://www.crunchbase.com/organization/veles-31a0,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-02-27,500000.0,2.0,https://www.linkedin.com/company/velesinc,,https://twitter.com/VelesInc,"Patrick Koperwas, Simon Ooley","Other, Software"
SiLogy,https://www.crunchbase.com/organization/silogy,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-03-01,500000.0,2.0,,,,"Kay Li, Paul Kim",Software
Parea AI,https://www.crunchbase.com/organization/parea,500000.0,2.0,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-06-01,500000.0,2.0,https://www.linkedin.com/company/parea-ai/,,https://twitter.com/PareaAI,"Joel Alexander, Joschka Braun","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
Million,https://www.crunchbase.com/organization/million-1ade,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-03-01,500000.0,1.0,https://www.linkedin.com/company/milliondotjs/,,https://twitter.com/milliondotjs,Aiden Bai,"Internet Services, Software"
Focal_2,https://www.crunchbase.com/organization/focal-0075,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-02-27,500000.0,2.0,https://www.linkedin.com/company/focalml/about,,https://twitter.com/focalml,"Felix Wang, Robert Cunningham","Media and Entertainment, Software, Video"
Linc AI,https://www.crunchbase.com/organization/linc-ai,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-07-17,500000.0,3.0,https://www.linkedin.com/company/linc-ai/,,,"Harsha Srijay, Rahul Prakash, Shrey Sambhwani","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software"
Flair Health,https://www.crunchbase.com/organization/flair-health,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,2.0,,,,"Diva Sharma, Shobha Dasari","Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software"
Maven Bio,https://www.crunchbase.com/organization/maven-bio,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,2.0,,,,"Arjun Murthy, Michael Brady","Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software"
Chatter,https://www.crunchbase.com/organization/chatter-3de8,500000.0,1.0,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,2.0,https://www.linkedin.com/company/trychatter/,https://www.facebook.com/trychatter,,"Anish Agrawal, Kasyap Chakra","Information Technology, Internet Services, Other"
Ionworks,https://www.crunchbase.com/organization/ionworks,500000.0,,500000.0,,2023-01-01,1.0,0.0,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-09-25,500000.0,2.0,https://www.linkedin.com/company/ionworks-technologies/,,https://x.com/ionworks_,"Robert Timms, Valentin Sulzer","Energy, Software"
Curo,https://www.crunchbase.com/organization/curo-95bc,500000.0,1.0,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-12-04,500000.0,2.0,https://www.linkedin.com/company/curocharging/,,,"Andrew Porter, Kieran White",Transportation
ion design,https://www.crunchbase.com/organization/ion-design-3016,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,2.0,https://www.linkedin.com/company/ion-dot-design,,https://twitter.com/iondotdesign,"Samraaj Singh Bath, Samuel Barnholdt","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
Menza,https://www.crunchbase.com/organization/menza,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,2.0,https://www.linkedin.com/company/menzaai/,,https://x.com/MenzaAI,"Mariam Ahmed, Qasim Munye","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
CloudCruise,https://www.crunchbase.com/organization/cloudcruise,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,3.0,https://www.linkedin.com/company/cloudcruise/,,https://twitter.com/cloudcruise_app,"Adrian Ziegler, Felix Eckert, Vere Whittome","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
Kite,https://www.crunchbase.com/organization/kite-9871,500000.0,5.0,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,2.0,https://www.linkedin.com/company/kitevideo/,,https://x.com/kitevideohq,"Derek Feehrer, Todd Ashley","Artificial Intelligence (AI), Data and Analytics, Media and Entertainment, Sales and Marketing, Science and Engineering, Software, Video"
Elayne,https://www.crunchbase.com/organization/elayne,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00011_00050,500000.0,1,pre_seed,2024-09-25,500000.0,2.0,https://www.linkedin.com/company/meetelayne/,,,"Adria Ferrier, Jake (Graf) Grafenstein","Administrative Services, Health Care, Professional Services"
Coldreach,https://www.crunchbase.com/organization/coldreach,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-04-05,500000.0,2.0,https://www.linkedin.com/company/coldreach,,,"Hankel BAO, Xiaohan Shen","Information Technology, Internet Services, Messaging and Telecommunications"
Atopile,https://www.crunchbase.com/organization/atopile,500000.0,,500000.0,,2023-01-01,,,4,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,3.0,https://www.linkedin.com/company/atopile,,https://twitter.com/atopile_io,"Matthew Wildoer, Narayan Powderly, Timothée Peter","Consumer Electronics, Hardware, Information Technology, Manufacturing"
Glade,https://www.crunchbase.com/organization/glade,500000.0,5.0,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,2.0,https://www.linkedin.com/company/gladetool/,,,"Aaron Lee, Daniel Fang","Gaming, Software"
Fume,https://www.crunchbase.com/organization/fume-4a3d,500000.0,3.0,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-01-25,500000.0,2.0,https://www.linkedin.com/company/fumetech,,,"Emre Gucer, Metehan Oz","Artificial Intelligence (AI), Data and Analytics, Education, Science and Engineering, Software"
Sonauto,https://www.crunchbase.com/organization/sonauto,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-02-27,500000.0,2.0,https://www.linkedin.com/company/sonautoai/about,,https://twitter.com/SonautoAI,"Hayden Housen, Ryan Tremblay",Software
Abel,https://www.crunchbase.com/organization/abel-59d1,500000.0,1.0,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-02-27,500000.0,2.0,https://www.linkedin.com/company/tryabel/,,https://twitter.com/abelforlaw,"Chenyu Li, Sean Safahi","Information Technology, Internet Services, Other, Professional Services, Software"
CodeStory,https://www.crunchbase.com/organization/codestory-60bf,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,2.0,https://www.linkedin.com/company/codestory-ai/,,https://twitter.com/codestoryai,"Naresh Ramesh, Sandeep Pani","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software"
Inri,https://www.crunchbase.com/organization/inri,500000.0,1.0,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-04-05,500000.0,3.0,https://www.linkedin.com/company/goinri,,https://twitter.com/go_inri,"Hemant Gangolia, Nishad Shah, Raghav Choudhary",Financial Services
Inari,https://www.crunchbase.com/organization/inari-9d77,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,2.0,https://www.linkedin.com/company/98071724/,,https://twitter.com/useinari,"Eric Kim, Frank Lee","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software"
Kiosk,https://www.crunchbase.com/organization/kiosk-f470,500000.0,1.0,500000.0,,2023-01-01,,,3,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,2.0,https://www.linkedin.com/company/getkiosk/,,,"Paul Lafforgue, Thomas Sohet","Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Messaging and Telecommunications, Sales and Marketing, Science and Engineering, Software"
Carousel Technologies,https://www.crunchbase.com/organization/carousel-technologies,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,2.0,https://www.linkedin.com/company/carousel-tech,,,"Daniel Wolf, Jude Rizzo","Financial Services, Other, Software"
